,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,100.0,108.0,108.0,108.0,115.0,126.0,139.0,139.0,139.0,139.0,151.0,151.0
Reserves,,1747.0,1657.0,1896.0,1102.0,2354.0,4678.0,8181.0,8536.0,9125.0,9853.0,17162.0,19005.0
Borrowings,,3486.0,3123.0,3980.0,3703.0,3516.0,3715.0,4542.0,5196.0,6431.0,10679.0,12641.0,15894.0
Other Liabilities,,2030.0,1691.0,1197.0,3358.0,2107.0,1586.0,3385.0,3932.0,7410.0,15063.0,25496.0,46540.0
Total Liabilities,,7363.0,6578.0,7181.0,8271.0,8092.0,10106.0,16247.0,17804.0,23105.0,35735.0,55450.0,81590.0
Fixed Assets,,117.0,107.0,102.0,113.0,97.0,113.0,174.0,183.0,218.0,997.0,1271.0,1708.0
CWIP,,73.0,1.0,0.0,71.0,100.0,163.0,229.0,340.0,653.0,250.0,116.0,172.0
Investments,,0.0,664.0,760.0,1454.0,2637.0,3571.0,5243.0,4883.0,2534.0,3150.0,5951.0,5511.0
Other Assets,,7173.0,5807.0,6319.0,6633.0,5259.0,6259.0,10600.0,12397.0,19700.0,31337.0,48112.0,74199.0
Total Assets,,7363.0,6578.0,7181.0,8271.0,8092.0,10106.0,16247.0,17804.0,23105.0,35735.0,55450.0,81590.0
Land,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0
Building,Fixed Assets,10.0,67.0,68.0,81.0,74.0,74.0,74.0,75.0,74.0,571.0,656.0,679.0
Plant Machinery,Fixed Assets,0.0,0.0,0.0,0.0,0.0,10.0,20.0,7.0,21.0,250.0,338.0,596.0
Equipments,Fixed Assets,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,13.0,15.0,23.0
Computers,Fixed Assets,8.0,7.0,10.0,12.0,14.0,17.0,19.0,21.0,25.0,32.0,49.0,71.0
Furniture n fittings,Fixed Assets,7.0,10.0,11.0,16.0,16.0,18.0,47.0,52.0,93.0,151.0,178.0,220.0
Vehicles,Fixed Assets,4.0,2.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,8.0,9.0,9.0
Intangible Assets,Fixed Assets,101.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,21.0,21.0,21.0,21.0
Other fixed assets,Fixed Assets,13.0,7.0,9.0,13.0,13.0,35.0,83.0,110.0,109.0,113.0,289.0,509.0
Gross Block,Fixed Assets,147.0,121.0,129.0,155.0,151.0,188.0,275.0,298.0,354.0,1213.0,1609.0,2182.0
Accumulated Depreciation,Fixed Assets,30.0,14.0,27.0,43.0,54.0,75.0,101.0,115.0,136.0,216.0,338.0,474.0
Long term Borrowings,Borrowings,567.0,500.0,475.0,500.0,500.0,0.0,1000.0,1000.0,0.0,2660.0,4000.0,2250.0
Short term Borrowings,Borrowings,2723.0,2617.0,3506.0,3203.0,3016.0,3210.0,3513.0,4170.0,6412.0,7996.0,8561.0,13365.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,5.0,29.0,26.0,19.0,23.0,80.0,279.0
Other Borrowings,Borrowings,197.0,5.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
Non controlling int,Other Liabilities,228.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,23.0,309.0,261.0,199.0
Trade Payables,Other Liabilities,714.0,595.0,517.0,313.0,248.0,720.0,1902.0,2254.0,3357.0,3756.0,3523.0,5900.0
Advance from Customers,Other Liabilities,803.0,584.0,417.0,2634.0,1484.0,321.0,745.0,846.0,2262.0,8812.0,19530.0,36443.0
Other liability items,Other Liabilities,285.0,512.0,262.0,411.0,375.0,546.0,738.0,833.0,1769.0,2187.0,2182.0,3998.0
Inventories,Other Assets,4727.0,3923.0,3966.0,3733.0,2211.0,2125.0,4801.0,5668.0,12073.0,22565.0,32928.0,57807.0
Trade receivables,Other Assets,170.0,172.0,231.0,156.0,160.0,433.0,238.0,192.0,359.0,310.0,434.0,554.0
Cash Equivalents,Other Assets,695.0,106.0,110.0,333.0,343.0,507.0,673.0,1339.0,2016.0,2920.0,5386.0,5718.0
Loans n Advances,Other Assets,59.0,410.0,621.0,911.0,886.0,1438.0,2287.0,2678.0,2593.0,2117.0,2825.0,3320.0
Other asset items,Other Assets,1522.0,1197.0,1390.0,1500.0,1660.0,1756.0,2601.0,2521.0,2658.0,3425.0,6539.0,6800.0
