,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,1063.0,1168.0,1168.0,2598.0,2753.0,5824.0,6560.0,6730.0,6730.0,7081.0,7692.0,7692.0
Reserves,,7060.0,7692.0,6301.0,7469.0,3130.0,5085.0,5748.0,7331.0,9060.0,12789.0,21016.0,25533.0
Deposits,,125915.0,142785.0,139040.0,138967.0,140636.0,150050.0,173989.0,202275.0,234064.0,270726.0,307120.0,350538.0
Borrowing,,7322.0,5423.0,8137.0,4064.0,10149.0,3670.0,4239.0,7747.0,10766.0,7719.0,23853.0,35234.0
Other Liabilities,,4713.0,3961.0,4765.0,3351.0,8008.0,4388.0,6299.0,6700.0,7207.0,9013.0,9673.0,8475.0
Total Liabilities,,146073.0,161029.0,159411.0,156449.0,164676.0,169018.0,196835.0,230783.0,267827.0,307329.0,369354.0,427471.0
Fixed Assets,,1432.0,1695.0,1564.0,1487.0,1741.0,1604.0,1622.0,2036.0,2149.0,2200.0,2911.0,2954.0
CWIP,,0.0,0.0,22.0,30.0,34.0,72.0,52.0,205.0,8.0,10.0,4.0,8.0
Investments,,32819.0,36302.0,38677.0,43742.0,59837.0,57891.0,68281.0,68762.0,69042.0,68465.0,82216.0,101588.0
Other Assets,,111822.0,123033.0,119148.0,111189.0,103064.0,109451.0,126880.0,159780.0,196628.0,236655.0,284222.0,322922.0
Total Assets,,146073.0,161029.0,159411.0,156449.0,164676.0,169018.0,196835.0,230783.0,267827.0,307329.0,369354.0,427471.0
Building,Fixed Assets,1335.0,1557.0,1562.0,1561.0,1664.0,1662.0,1704.0,1929.0,1938.0,1951.0,2489.0,2459.0
Other fixed assets,Fixed Assets,1113.0,1223.0,1116.0,1226.0,1329.0,1385.0,1528.0,1637.0,1608.0,1836.0,2041.0,2430.0
Gross Block,Fixed Assets,2449.0,2780.0,2678.0,2788.0,2993.0,3046.0,3233.0,3565.0,3546.0,3787.0,4530.0,4889.0
Accumulated Depreciation,Fixed Assets,1017.0,1085.0,1114.0,1301.0,1252.0,1442.0,1611.0,1529.0,1397.0,1587.0,1619.0,1935.0
Trade Payables,Other Liabilities,436.0,442.0,457.0,499.0,417.0,487.0,727.0,810.0,696.0,1179.0,663.0,953.0
Other liability items,Other Liabilities,4277.0,3518.0,4308.0,2852.0,7591.0,3901.0,5572.0,5890.0,6511.0,7834.0,9010.0,7522.0
Cash Equivalents,Other Assets,5837.0,7563.0,14615.0,15045.0,7221.0,9542.0,11876.0,18598.0,17413.0,20146.0,36968.0,25565.0
Loans n Advances,Other Assets,991.0,1149.0,1382.0,1518.0,1169.0,292.0,1740.0,2020.0,1838.0,1810.0,1758.0,1772.0
Other asset items,Other Assets,104994.0,114320.0,103150.0,94627.0,94674.0,99618.0,113264.0,139162.0,177377.0,214699.0,245497.0,295585.0
