,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,60.0,60.0,60.0,66.0,73.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
Reserves,,2636.0,2992.0,3510.0,4097.0,4767.0,5222.0,5769.0,6512.0,7383.0,8327.0,9393.0,10491.0
Deposits,,24115.0,27158.0,30116.0,32853.0,38448.0,40832.0,44537.0,47690.0,52398.0,55657.0,63526.0,78308.0
Borrowing,,129.0,665.0,531.0,1736.0,481.0,2032.0,1346.0,5312.0,4688.0,4724.0,2169.0,5327.0
Other Liabilities,,932.0,929.0,1054.0,1186.0,1489.0,1573.0,1586.0,1944.0,2051.0,2044.0,2461.0,2825.0
Total Liabilities,,27871.0,31804.0,35271.0,39937.0,45259.0,49734.0,53312.0,61531.0,66595.0,70826.0,77623.0,97024.0
Fixed Assets,,210.0,218.0,215.0,223.0,250.0,245.0,233.0,215.0,239.0,270.0,322.0,469.0
CWIP,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,,5871.0,6826.0,7031.0,7879.0,7712.0,9117.0,9436.0,12221.0,14333.0,15664.0,17336.0,18987.0
Other Assets,,21790.0,24760.0,28024.0,31835.0,37297.0,40372.0,43643.0,49095.0,52023.0,54891.0,59965.0,77569.0
Total Assets,,27871.0,31804.0,35271.0,39937.0,45259.0,49734.0,53312.0,61531.0,66595.0,70826.0,77623.0,97024.0
Building,Fixed Assets,57.51,63.15,65.6,65.67,68.21,68.21,68.4,66.62,66.62,86.6,99.3,
Other fixed assets,Fixed Assets,376.13,429.75,477.38,537.01,621.63,691.04,729.05,793.81,872.28,948.9,1055.99,
Gross Block,Fixed Assets,433.64,492.9,542.98,602.68,689.84,759.25,797.45,860.43,938.9,1035.5,1155.29,
Accumulated Depreciation,Fixed Assets,223.23,275.35,327.9,379.55,439.81,514.09,564.76,645.78,699.58,765.13,832.95,
Trade Payables,Other Liabilities,175.0,178.0,231.0,298.0,421.0,201.0,185.0,475.0,372.0,310.0,473.0,0.0
Other liability items,Other Liabilities,757.0,751.0,822.0,888.0,1069.0,1372.0,1401.0,1469.0,1679.0,1734.0,1988.0,2825.0
Cash Equivalents,Other Assets,952.0,1150.0,1199.0,1499.0,1476.0,1503.0,1997.0,2142.0,2611.0,3644.0,3093.0,6267.0
Loans n Advances,Other Assets,406.0,426.0,526.0,649.0,861.0,852.0,986.0,1045.0,1109.0,1246.0,1164.0,65875.0
Other asset items,Other Assets,20432.0,23184.0,26299.0,29687.0,34960.0,38017.0,40660.0,45908.0,48302.0,50001.0,55708.0,5426.0
