,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,509.0,509.0,498.0,498.0,498.0,498.0,510.0,510.0,510.0,510.0,510.0,510.0
Reserves,,947.0,1927.0,2259.0,2228.0,2475.0,2523.0,2819.0,3335.0,3683.0,3806.0,4111.0,4262.0
Borrowings,,2580.0,3503.0,2849.0,2798.0,2436.0,1991.0,1562.0,1597.0,1442.0,2126.0,1635.0,1829.0
Other Liabilities,,472.0,591.0,578.0,639.0,747.0,764.0,881.0,1048.0,1194.0,1122.0,904.0,937.0
Total Liabilities,,4507.0,6529.0,6184.0,6163.0,6156.0,5776.0,5772.0,6489.0,6829.0,7563.0,7161.0,7537.0
Fixed Assets,,2864.0,4693.0,4345.0,3902.0,3717.0,3681.0,3791.0,3713.0,4094.0,4608.0,4455.0,4342.0
CWIP,,222.0,62.0,123.0,177.0,132.0,145.0,64.0,83.0,368.0,88.0,53.0,37.0
Investments,,31.0,72.0,105.0,115.0,198.0,128.0,1.0,2.0,0.0,49.0,0.0,258.0
Other Assets,,1390.0,1702.0,1611.0,1969.0,2109.0,1822.0,1915.0,2691.0,2366.0,2819.0,2653.0,2899.0
Total Assets,,4507.0,6529.0,6184.0,6163.0,6156.0,5776.0,5772.0,6489.0,6829.0,7563.0,7161.0,7537.0
Land,Fixed Assets,508.14,1337.09,1323.22,1314.27,1317.68,1413.0,1451.97,1456.44,1462.05,1486.9,1490.03,
Building,Fixed Assets,651.68,743.93,783.75,788.17,899.41,971.98,1151.81,1187.5,1486.81,1520.04,1520.12,
Plant Machinery,Fixed Assets,3612.26,2863.76,2893.62,2818.24,2858.4,2933.94,3127.25,3310.95,3675.28,4417.63,4593.22,
Equipments,Fixed Assets,16.41,8.01,10.63,11.22,16.21,36.4,35.08,37.53,39.86,44.61,51.1,
Computers,Fixed Assets,20.13,10.47,18.4,21.28,24.45,28.35,45.44,50.17,51.21,55.84,57.3,
Furniture n fittings,Fixed Assets,23.66,18.21,23.12,24.09,35.44,37.07,49.32,55.35,59.43,60.45,67.6,
Vehicles,Fixed Assets,16.48,9.61,10.84,13.07,14.07,14.64,15.79,20.59,20.01,20.83,22.56,
Intangible Assets,Fixed Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8
Other fixed assets,Fixed Assets,20.03,41.79,44.93,64.1,64.45,80.62,70.72,75.64,79.18,112.83,113.84,
Gross Block,Fixed Assets,4868.79,5032.87,5108.51,5054.44,5230.11,5516.0,5947.38,6194.17,6873.83,7719.13,7915.77,
Accumulated Depreciation,Fixed Assets,2004.89,339.84,763.71,1152.28,1513.53,1834.53,2156.72,2481.51,2779.52,3111.55,3461.18,
Long term Borrowings,Borrowings,1396.0,2136.0,1744.0,1411.0,954.0,689.0,255.0,310.0,804.0,1173.0,963.0,822.0
Short term Borrowings,Borrowings,816.0,973.0,804.0,1108.0,1142.0,901.0,1280.0,1261.0,570.0,887.0,613.0,945.0
Lease Liabilities,Borrowings,0.0,0.0,0.0,0.0,0.0,39.0,27.0,26.0,68.0,65.0,59.0,61.0
Other Borrowings,Borrowings,368.0,393.0,301.0,279.0,340.0,362.0,0.0,0.0,0.0,0.0,0.0,
Non controlling int,Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
Trade Payables,Other Liabilities,219.0,224.0,173.0,169.0,187.0,202.0,299.0,461.0,540.0,477.0,338.0,365.0
Advance from Customers,Other Liabilities,10.0,15.0,15.0,13.0,14.0,29.0,36.0,51.0,43.0,64.0,61.0,
Other liability items,Other Liabilities,243.0,352.0,390.0,457.0,546.0,533.0,547.0,536.0,609.0,579.0,506.0,572.0
Inventories,Other Assets,751.0,907.0,775.0,923.0,1012.0,916.0,1023.0,1314.0,1082.0,1393.0,1245.0,1205.0
Trade receivables,Other Assets,203.0,251.0,375.0,460.0,658.0,275.0,449.0,525.0,277.0,412.0,298.0,247.0
Cash Equivalents,Other Assets,17.0,82.0,133.0,167.0,26.0,338.0,119.0,292.0,365.0,531.0,681.0,633.0
Loans n Advances,Other Assets,36.0,38.0,31.0,29.0,29.0,31.0,86.0,51.0,57.0,128.0,86.0,247.0
Other asset items,Other Assets,383.0,424.0,297.0,390.0,385.0,262.0,239.0,508.0,585.0,355.0,344.0,568.0
